,index,UserId,Summary,AvgScore,Summary_Clean
410,1089,AM98OESMXFNGH,"['used this clam type for years', 'best clamp !!!!!!!!', 'great filter', 'nice enough little goofy', 'best exhaust ever!!!!!!!!!!!', 'used this clam type for years', ""garbage don't buy"", 'i woulda gave it 5 stars if it was easer to install and not U clamped', 'cool', 'afe mpg gain. but not clean .', 'my dad loves it', 'not bad . does the job', 'me likes the price', ':)', 'they seem to work for me', 'this is good stuff .', 'very good . but...', 'its a good filter', 'looks like a good filter', 'only a few left out there', 'good and cheap', 'fits 2010 , 2011 and 2012 as well !!!']",4.2272727272727275,used this clam type for years best clamp great filter nice enough little goofy best exhaust ever used this clam type for years garbage don t buy i woulda gave it stars if it was easer to install and not u clamped cool afe mpg gain but not clean my dad loves it not bad does the job me likes the price they seem to work for me this is good stuff very good but its a good filter looks like a good filter only a few left out there good and cheap fits and as well
411,1092,AMC98BYRX2UVD,"['Lisle 68050 Valve Feeler Gauge', 'Lisle 46280 32.5mm Crows Foot For Inner Tie Rod', 'ca10163', 'Bohn Bodyguard Adventure Armored Pants - Large', 'E-Z Hook (EZHXELRB) 2 Pc. Insulation Piercing Hooks', 'Anzo USA 121191 Toyota Tacoma Black With Amber Reflectors Headlight.', 'Delphi Packard Weatherpack', 'Toyota tacoma OEM D-rings', 'Sunstar 21315 15-Teeth 428 Chain Size Front Countershaft Sprocket', 'TW203', 'TW204', 'Bosch ICON Wiper Blade', 'Bosch 18B ICON Wiper Blade, 18""', ""Power Probe (PP319FTC-CARB) Power Probe III 'Carbon Fiber Edition' Circuit..."", 'Flexyframe LD - Front Bumper Guard, Front Bumper Protection, License Plate..', 'Littlefuse In-line Inline in Line ATM ATP Fuse Holder', 'Castrol 06400 Actevo Xtra 10W-30 4-Stroke Motorcycle Oil', 'OTC 4461 6-Piece Terminal Release Tool Set with Case', 'TW 200 O-ring chain and sprocket kit', 'Amico 4 pin foglight switch', 'MicTuning 6-smd 1.25"" Dome LED', 'Lisle 45750 Inner Tie Rod Tool', 'emblem adhesive']",4.043478260869565,lisle valve feeler gauge lisle mm crows foot for inner tie rod ca bohn bodyguard adventure armored pants large e z hook ezhxelrb pc insulation piercing hooks anzo usa toyota tacoma black with amber reflectors headlight delphi packard weatherpack toyota tacoma oem d rings sunstar teeth chain size front countershaft sprocket tw tw bosch icon wiper blade bosch b icon wiper blade power probe pp ftc carb power probe iii carbon fiber edition circuit flexyframe ld front bumper guard front bumper protection license plate littlefuse in line inline in line atm atp fuse holder castrol actevo xtra w stroke motorcycle oil otc piece terminal release tool set with case tw o ring chain and sprocket kit amico pin foglight switch mictuning smd dome led lisle inner tie rod tool emblem adhesive
412,1093,AMCAZ4RTTD2V2,"['fits and adds ~ half a quart', 'quality set', 'good plugs', 'dead handy', 'perfect for atf change', 'good price/product', 'seemed to actually work', 'so far so good', 'installed in 98 impreza', 'not bad', 'works but did not fit', 'caliper paint', 'better than fram, not the best', 'pretty flimsy', 'did not fit 98 impreza', 'one of the best filters available', 'cheap and work', 'seems fine', 'not as pictured', 'did not fit vehicle', 'great horn, price is right', 'not bad', 'marked improvement', 'worked', 'this one DID fit my 98 impreza', 'meh not as good as the previous bosch kind', 'skeptical at first', 'Does not fit 98 impreza']",4.178571428571429,fits and adds half a quart quality set good plugs dead handy perfect for atf change good price product seemed to actually work so far so good installed in impreza not bad works but did not fit caliper paint better than fram not the best pretty flimsy did not fit impreza one of the best filters available cheap and work seems fine not as pictured did not fit vehicle great horn price is right not bad marked improvement worked this one did fit my impreza meh not as good as the previous bosch kind skeptical at first does not fit impreza
413,1094,AMGUWDM3XPEEB,"['Good Quality replacment part', 'Louder attention grabbing horns', 'Quality Bulbs', 'Good Bushing Replacement', 'Love Fel-Pro Gaskets', 'Gasket set for B16A2', 'The Belt Works', 'Valvoline in my Honda', 'Thank you..FIAMM', 'Best Filter for the Money', 'Quality Replacement timing Belt Kit', 'Cheap Insurance for the Longevity of your engine (republished)', 'Good Quality replacement wires', 'Well made shock buffer', 'Cleaner fuel with no water', 'Necessity if your transmission has no owner replaceable filter', 'Quality Belt', 'Its a re-labeled Magnafine filter.', 'Good Quality filter', 'Quality Honda Rear Sway bar End Link', 'Quality Sway bar End Link', 'Rapid-Cool Transmission cooler', 'It Serves its purpose!', 'Good Stock Replacement Part', ""Coil works.....but bolt holes didn't line up"", 'Great Filter....Even Better Price']",4.115384615384615,good quality replacment part louder attention grabbing horns quality bulbs good bushing replacement love fel pro gaskets gasket set for b a the belt works valvoline in my honda thank you fiamm best filter for the money quality replacement timing belt kit cheap insurance for the longevity of your engine republished good quality replacement wires well made shock buffer cleaner fuel with no water necessity if your transmission has no owner replaceable filter quality belt its a re labeled magnafine filter good quality filter quality honda rear sway bar end link quality sway bar end link rapid cool transmission cooler it serves its purpose good stock replacement part coil works but bolt holes didn t line up great filter even better price
414,1096,AMQRQRNZGLKD5,"['Hooray  it works ---Good !!  Read  this please--', 'bosch is at it -again', 'Read  this  !~Important!!  Things you need to know!!', 'Yeah!! BAby !!', 'Good  as advertised and more!', 'Buy  now or pay the gas mon-yok $$$', 'Wow  !!! just  what the Doctor Ordered!!', 'Yes  Yes  Yes Yes !!', 'Chrysler Owners --Read this !!! A must!!!', 'great quality', 'FANTASTIC!!!!!!!!!!!', ""USE  MOOG  ONLY  FOR CHRYSLER PRODUCTS!!'"", 'KYB  got it right !!', 'YOU gotta see it to believe it !!', 'A MUST  !!', 'Wow !!  Not cheap but  worth the Money!', 'KYB  is the cure!', 'not as  advertised', 'not  as  advertised!!', 'even better than expected!', 'For  Chrysler  owners  a  must  read !', 'amazon --- get real!!', '!~!', 'WOW!!', 'great to install  but----  its  not', 'Monroe  Struts  are not good!!!', 'A  must have !!', 'A must !! ?', 'whoa!!', 'looks  good works good', 'Absolutely the BEST!!', 'OK  can be better', 'What the ???????????', 'good oem quality  excellent', '18  wheelers  buy  with joy!!', 'Its  a great Alternator !', 'Quality  was no. 1', 'Way  way  over rated !!', 'Slick  Smooth  and Excellant for Saabs', 'Buy  This one !! Not the other !', 'KB  Sruts  does not have this  it works  good!!', 'Very good quality !', 'qood  quality  fits  well', 'Looks great  ,feels  great  ,,lasted  4 months!', 'Takes severa tries  but its alive and kicking']",4.177777777777778,hooray it works good read this please bosch is at it again read this important things you need to know yeah baby good as advertised and more buy now or pay the gas mon yok wow just what the doctor ordered yes yes yes yes chrysler owners read this a must great quality fantastic use moog only for chrysler products kyb got it right you got ta see it to believe it a must wow not cheap but worth the money kyb is the cure not as advertised not as advertised even better than expected for chrysler owners a must read amazon get real wow great to install but its not monroe struts are not good a must have a must whoa looks good works good absolutely the best ok can be better what the good oem quality excellent wheelers buy with joy its a great alternator quality was no way way over rated slick smooth and excellant for saabs buy this one not the other kb sruts does not have this it works good very good quality qood quality fits well looks great feels great lasted months takes severa tries but its alive and kicking
415,1097,AMQXANAHZMIRO,"['Fits a 1993 300se (aka s320)', 'Looks more like a Nissan Pickup but fine for the price.', 'WRONG DESCRIPTION: Reads CRYSTAL but are PLASTIC', ""Can't beat this price!"", 'As described!', 'Fits a 1993 300se (aka s320)', 'Did not fit a 1993 300SE/S320', 'For Some European Cars', 'Used in 1993 Mercedes 300se/S320', 'Very bright and very useful in foggy conditions', 'Fits 1995 s500 (lwb) and also 1993 s320 (swb) a.k.a. 300se', 'Used in a 1989 Toyota Pickup', 'Excellent Price and Fit', 'As described.', 'They DO fit a 1994 XJ6', 'Fits 1993 300se/s320', 'Just about the right volume', 'Works and fuel gauge assembly did fit correctly', 'Does the job!', 'Correct ones for a 1994 xj6', 'Excellent Fit!']",4.714285714285714,fits a se aka s looks more like a nissan pickup but fine for the price wrong description reads crystal but are plastic can t beat this price as described fits a se aka s did not fit a se s for some european cars used in mercedes se s very bright and very useful in foggy conditions fits s lwb and also s swb a k a se used in a toyota pickup excellent price and fit as described they do fit a xj fits se s just about the right volume works and fuel gauge assembly did fit correctly does the job correct ones for a xj excellent fit
416,1099,AMZIKEI8XB73A,"['This Is Great Stuff!', 'Just What The Doctor Ordered', 'Hard To Beat OEM Parts', 'Meguiar\'s W 9207 7"" Soft Buff 2.0 Foam Finishing Pad', 'Saved My Neck', 'Meguiar\'s W 8207 7"" Soft Buff 2.0 Foam Polishing Pad', ""Meguiar's Professional Dual Action Polisher"", 'Why Would You Ever Buy a Paper Filter Again?', 'Excellent Quality', 'A Must Have Item For ""Snowbelters""', 'Autolite Spark Plugs', 'ACDelco 17113598 Idle Air Control Valve', 'K&N E-4900 High Performance Replacement Industrial Air Filter', 'ACDelco 213-796 Map Sensor', 'ACDelco 213-912 OE Service Throttle Position Sensor (TPS)', 'All gasoline is not created equally', 'BatteryMINDer Model 12117: 12 Volt 1.33 Amp (12V 1.33A) Charger...', 'Dealer Said $1200. I said No Way! Bought on Amazon. Did it myself.', 'Fits Great!', ""Meguiar's Ultimate Compound"", 'MoreThan Your Average Battery']",4.761904761904762,this is great stuff just what the doctor ordered hard to beat oem parts meguiar s w soft buff foam finishing pad saved my neck meguiar s w soft buff foam polishing pad meguiar s professional dual action polisher why would you ever buy a paper filter again excellent quality a must have item for snowbelters autolite spark plugs acdelco idle air control valve k n e high performance replacement industrial air filter acdelco map sensor acdelco oe service throttle position sensor tps all gasoline is not created equally batteryminder model volt amp v a charger dealer said i said no way bought on amazon did it myself fits great meguiar s ultimate compound morethan your average battery
417,1101,AN503ACH2N949,"['The right tool for the job', 'Direct replacement', 'Not what I would call a mat...', 'Not what I would call a mat...', 'Good stuff', 'From a distance, looks OK, up close, looks like what it is...', 'Worth the price, quality filter', 'Excellent value, perfect fit.', 'Excellent value for the price', 'Installed and ready to go', 'Visually appealing but cheap materials', 'Top quality valve core', 'The tool to have for tire replacement', 'OK helmet, cheap, hard foam, not the most comfortable', 'Easy to use, goes on evenly, looks good, not super durable', 'Solid quality product', 'Nice nuts', 'Solid product', 'Good size for Raptor 700', 'New, retail packaging', 'Ahhhh, so-so...', 'Perfect size for small-engine repair/maintenance', 'Heavy duty, works well, expensive', 'OEM quality plug', 'A noticeable difference!', 'Perfect alternative for Yamaha Deep Purplish Blue Metallic', 'Easy to use, does what it needs to do', 'Quality tubing', 'Great spoon, works perfectly, quality tool', 'Great spoons, works perfectly, quality tool', 'Juice it and juice it and go...', 'Nice looking gauge, light on quality', 'Nice looking, works well, simple install']",4.363636363636363,the right tool for the job direct replacement not what i would call a mat not what i would call a mat good stuff from a distance looks ok up close looks like what it is worth the price quality filter excellent value perfect fit excellent value for the price installed and ready to go visually appealing but cheap materials top quality valve core the tool to have for tire replacement ok helmet cheap hard foam not the most comfortable easy to use goes on evenly looks good not super durable solid quality product nice nuts solid product good size for raptor new retail packaging ahhhh so so perfect size for small engine repair maintenance heavy duty works well expensive oem quality plug a noticeable difference perfect alternative for yamaha deep purplish blue metallic easy to use does what it needs to do quality tubing great spoon works perfectly quality tool great spoons works perfectly quality tool juice it and juice it and go nice looking gauge light on quality nice looking works well simple install
418,1102,AN81JUYW2SL24,"['Perfect fit on my Ducati, much better than Pro Grip', 'Great upgrade for the plastic toe sliders on your boots', 'Best legal upgrade for H13/9008 headlights', 'OEM wheel locks 1/2""-20 studs', 'No real difference over Techron/Seafoam/etc...', 'Better and less expensive than OEM Ducati oil filters', 'Amazon is selling something slightly different from what you get in stores', 'Perfect fit for RC-4700 offset conical filter', 'Do not use!', 'Expensive for a rubber sheet gasket', 'Made of aluminum!', 'Great fit, good coverage, some areas need improvement', 'Rather heavy, bristles work well, scraper/hammer is sturdy', '3-3/8"" center shaft length, lasts about 9-13 years depending on climate', 'OEM grade, Perfect fit, direct replacement', 'High-performance pads that are low dust / low noise', 'Proven durability, direct fit replacement, better throttle response', 'Easy to apply, trim, and remove', 'Lot of bang for the buck, great protective features', 'Offers excellent impact protection as a supplement to a real chest protector', ""Works good if you have the right type of cable, newer bikes/cars - don't bother"", 'Good design, anti-lift wing design, otherwise similar to other frameless wipers', 'Soles wear out quickly', 'Easy to use, takes a lot of the guesswork out of fork alignments', 'Sealed a small coolant leak on my Ford 4.6L intake manifold gasket', 'Replacing your brake pads? Look no further', 'Best floor liner for the Cobalt, could be better though', 'Not safe for powdercoated wheels', 'Fits almost perfectly, very dark smoke tint, complements the Monster nicely', 'Still Hard to oil uniformly', 'A leather conditioner that truly works', 'The ONLY Leather cleaner to use!', 'Seems to be better than 303 Aerospace Protectant', 'Worked to remove light heat stains and oxidation, but Blue Magic does the same job at a lower cost', 'Great oil to use for a bike that needs 15W-50', ""Kind of expensive, but used in K&N's cold air intake kits for the Crown Vic and Marauder"", 'Fits perfectly on RF-1041 conical filter as well as Shelby GT / Steeda 05-09 Mustang GT cold air filter', 'Fits my RA60X gauge perfectly, but it is rather expensive', 'High Utility Factor, Intuitive Interface, but has bugs and issues', 'The best legal upgrade for your 9007 headlights', 'Blue brasso with more abrasives', 'Great additive in the event you have a nearly full fluid tank of non-Rain-X Fluid', 'OE replacemen for Crown Vics with rear steel pistons', 'OEM Replacement for Crown Vic', 'Perfect fit for Ford 5.4L 2V E-250, great long-term results', 'Perfect OEM replacements for your Panther', 'Great OEM replacement but the price is a bit high on Amazon', 'Exact fit for 2000 Crown Vic', 'Easy to use, waterproof, works with different materials', 'Heavy-Duty Waterproof Charger, a little slow but very effective', 'Mandatory. Well worth the coin, fits like a glove, very durable', 'Perfect solution for hard OEM grips, must-buy for any motorcycle', 'Great idea, still some flaws', 'Confusing instructions, minimal gains, cheesy design', 'Dries fairly quickly, has good coverage and spreads quickly, perfect for difficult spots or extra protection', 'Don\'t install without a tune. +11% LTFT. ""Meh"" quality and fitment, but awesome for sound', 'Not the best solution, but good quality product', 'Easy to use, but directions are wrong for some applications', 'Lackluster customer service, mediocre product', 'Overall a very powerful and cost effective package. Standalone datalogger has limited capacity', 'Good quality materials, but HORRIBLE fit for the Mustang', 'Perfect fit for Chevy Cobalt', 'Perfect fit, quiet, aerodynamic', 'Does not fit the Ducati Monster 696', 'Great fit, comfortable CE-approved knee armor, great in all temperatures above freezing', 'Does not match photo description! The right-angle is on the left side of the OBD2 port', 'Best overall all-terrain tire', 'High quality distortion-free polycarbonate visor for your Shoei Helmet', ""Great oil, just don't use it in a Ducati with wet-clutches that specifies 15W-50"", 'Pricey, but great exhaust note, no drone, and decent quality', 'Probably one of the best pieces of armor to wear', '1 slight issue, Good bang for the buck replacement wires, excellent quality', 'Great performance, easy installation, great price!', 'Works with J1850 PWM Ford ECU, (Rev 1.5), paired smoothly with Galaxy S3', 'Same as the Accu-Tire brand tire gauge, lots of useful features', 'Water repellent, windproof, but not warm enough', ""The Pro won't work on Fords"", 'Mediocre quality, but simple to use', 'Scraper handle could be better, still feels colder than using gloves', 'Odd smell, leaves some leather slick and shiny, still prefer the original Lexol products', 'Very comfortable, highly recommended', 'Versatile - good for non-spooled as well as spooled swingarms, but a buddy is recommended', 'Questionable quality, high price', ""Poor overall quality, doesn't fit properly, sloppy design"", 'Good design, nothing extraordinary or special though', 'Shelby GT intake that works on 05-09 Mustang GTs', 'A tune is required, but it is an easy install!!', 'Expensive, but well made and good design with some weight savings', 'Made in China, but seems to work fine, very consistent', 'If you want more civilized low-speed behavior from your Ducati, get this', 'Lasted just over a year', 'High quality, excellent price/value, great ventilation, high end design', 'Compact, offset extended tab makes it easier to reach tight spots', 'Needs precise application, cures/dries with rough surface, and very difficult to remove', 'Not a simple bolt-on, need to get creative with mounting', 'You need at least the 5W to charge a car battery, 2W is too small, avoid cloudy days. Needs direct sunlight.', ""USB ports are listed as 2.1A shared, but isn't wired properly:won't charge BlackBerry and only charge in USB mode for my Android"", 'Not really the same design as standard bleeder cap screws, more like vacuum caps', 'JASO MA-2, API SL, 10W-50 - really unique motorcycle oil!', 'Use the OEM replacement filter instead']",4.26,perfect fit on my ducati much better than pro grip great upgrade for the plastic toe sliders on your boots best legal upgrade for h headlights oem wheel locks studs no real difference over techron seafoam etc better and less expensive than oem ducati oil filters amazon is selling something slightly different from what you get in stores perfect fit for rc offset conical filter do not use expensive for a rubber sheet gasket made of aluminum great fit good coverage some areas need improvement rather heavy bristles work well scraper hammer is sturdy center shaft length lasts about years depending on climate oem grade perfect fit direct replacement high performance pads that are low dust low noise proven durability direct fit replacement better throttle response easy to apply trim and remove lot of bang for the buck great protective features offers excellent impact protection as a supplement to a real chest protector works good if you have the right type of cable newer bikes cars don t bother good design anti lift wing design otherwise similar to other frameless wipers soles wear out quickly easy to use takes a lot of the guesswork out of fork alignments sealed a small coolant leak on my ford l intake manifold gasket replacing your brake pads look no further best floor liner for the cobalt could be better though not safe for powdercoated wheels fits almost perfectly very dark smoke tint complements the monster nicely still hard to oil uniformly a leather conditioner that truly works the only leather cleaner to use seems to be better than aerospace protectant worked to remove light heat stains and oxidation but blue magic does the same job at a lower cost great oil to use for a bike that needs w kind of expensive but used in k n s cold air intake kits for the crown vic and marauder fits perfectly on rf conical filter as well as shelby gt steeda mustang gt cold air filter fits my ra x gauge perfectly but it is rather expensive high utility factor intuitive interface but has bugs and issues the best legal upgrade for your headlights blue brasso with more abrasives great additive in the event you have a nearly full fluid tank of non rain x fluid oe replacemen for crown vics with rear steel pistons oem replacement for crown vic perfect fit for ford l v e great long term results perfect oem replacements for your panther great oem replacement but the price is a bit high on amazon exact fit for crown vic easy to use waterproof works with different materials heavy duty waterproof charger a little slow but very effective mandatory well worth the coin fits like a glove very durable perfect solution for hard oem grips must buy for any motorcycle great idea still some flaws confusing instructions minimal gains cheesy design dries fairly quickly has good coverage and spreads quickly perfect for difficult spots or extra protection don t install without a tune ltft meh quality and fitment but awesome for sound not the best solution but good quality product easy to use but directions are wrong for some applications lackluster customer service mediocre product overall a very powerful and cost effective package standalone datalogger has limited capacity good quality materials but horrible fit for the mustang perfect fit for chevy cobalt perfect fit quiet aerodynamic does not fit the ducati monster great fit comfortable ce approved knee armor great in all temperatures above freezing does not match photo description the right angle is on the left side of the obd port best overall all terrain tire high quality distortion free polycarbonate visor for your shoei helmet great oil just don t use it in a ducati with wet clutches that specifies w pricey but great exhaust note no drone and decent quality probably one of the best pieces of armor to wear slight issue good bang for the buck replacement wires excellent quality great performance easy installation great price works with j pwm ford ecu rev paired smoothly with galaxy s same as the accu tire brand tire gauge lots of useful features water repellent windproof but not warm enough the pro won t work on fords mediocre quality but simple to use scraper handle could be better still feels colder than using gloves odd smell leaves some leather slick and shiny still prefer the original lexol products very comfortable highly recommended versatile good for non spooled as well as spooled swingarms but a buddy is recommended questionable quality high price poor overall quality doesn t fit properly sloppy design good design nothing extraordinary or special though shelby gt intake that works on mustang gts a tune is required but it is an easy install expensive but well made and good design with some weight savings made in china but seems to work fine very consistent if you want more civilized low speed behavior from your ducati get this lasted just over a year high quality excellent price value great ventilation high end design compact offset extended tab makes it easier to reach tight spots needs precise application cures dries with rough surface and very difficult to remove not a simple bolt on need to get creative with mounting you need at least the w to charge a car battery w is too small avoid cloudy days needs direct sunlight usb ports are listed as a shared but isn t wired properly won t charge blackberry and only charge in usb mode for my android not really the same design as standard bleeder cap screws more like vacuum caps jaso ma api sl w really unique motorcycle oil use the oem replacement filter instead
419,1105,ANDM77RSXCQS6,"['not for the vehicle listed', 'it is not the item listed', 'they suck  no blue they are almos tjust as orange as the old stock hi beams', 'works great', 'Active replacment', 'These seem to be the real deal', '2000 cadillac seville SLS', 'great', 'exact OEM replacment', '2000 Cadillac Seville Needed new cap works good', '07 lexus es350 fits', '2000 cadillac seville SLS  2nd Design break in vin', 'wix is good', '2000 cadillac seville sls', '2000 Cadillac Seville SLS', '2000 cadillac seville sls', ""Love these  anyone who says these make noise just don't know how to brake them in properly"", 'worked', 'I purchased and sent these back because they did not look new', 'Finanly after 3 tries they got me the right ones', '2000 cadillac seville sls', ""it;'s ok  could be better"", 'very good nice ride sits nice', '2007 lexus es350 rear', 'not compatible with 2000 cadillac seville', 'Exact what i needed', 'Great', 'These rotors are very nice i had a little issue with the quality at first but hte Company got it all fixed up and took careOf Me', '2006 Chevy HHR', 'I like it', 'look  nice', 'Exact one I took out and looks great when on', 'so far it has worked  ok  could be better', 'Best tires i have had on my 2000 cadillac seville SLS']",4.176470588235294,not for the vehicle listed it is not the item listed they suck no blue they are almos tjust as orange as the old stock hi beams works great active replacment these seem to be the real deal cadillac seville sls great exact oem replacment cadillac seville needed new cap works good lexus es fits cadillac seville sls nd design break in vin wix is good cadillac seville sls cadillac seville sls cadillac seville sls love these anyone who says these make noise just don t know how to brake them in properly worked i purchased and sent these back because they did not look new finanly after tries they got me the right ones cadillac seville sls it s ok could be better very good nice ride sits nice lexus es rear not compatible with cadillac seville exact what i needed great these rotors are very nice i had a little issue with the quality at first but hte company got it all fixed up and took careof me chevy hhr i like it look nice exact one i took out and looks great when on so far it has worked ok could be better best tires i have had on my cadillac seville sls
420,1107,ANKCQ60FES3EZ,"['Easy to use', 'Great color', 'i can feel the difference', 'very bright', 'Looks great', 'it keeps you safe', 'it works great', 'You need this for sure', 'Great result', 'the wire is a bit long', 'it falls over', 'Great result', 'Very useful', 'Looks great', 'it is much quieter but still loud enough', 'Hard to install films your self', 'it is ugly but easy to use', 'Great result', 'bright', 'it is easy but it looks ugly', 'Great looks', 'Easy to use', 'looks great but give you error messages on the dashbaord', 'great', 'really hard to wrap', 'It feels great', 'the shape is okay', 'it works great but it is a bit cheap quality', 'The leather quality is very good and soft', 'Looks cool']",4.3,easy to use great color i can feel the difference very bright looks great it keeps you safe it works great you need this for sure great result the wire is a bit long it falls over great result very useful looks great it is much quieter but still loud enough hard to install films your self it is ugly but easy to use great result bright it is easy but it looks ugly great looks easy to use looks great but give you error messages on the dashbaord great really hard to wrap it feels great the shape is okay it works great but it is a bit cheap quality the leather quality is very good and soft looks cool
421,1108,ANOAF9M5MTJHN,"['forever blakc', 'led light for tacoma', 'eur sheepskin cover', 'husky liners custom fit front mud', 'depo tacom light', 'prolong', 'plastic-kote toyota', 'traffic sign', 'trd cap', 'prolong', 'tyc cabin air filter', 'slime', 'denso iridium s[ark plug ikh20', 'equus 3721 battery and charging system monitor', 'purolator', 'moroso tire gauge', 'denso ikh20', 'carr mount step', 'wix filter', 'k@n', 'air filter for tacoma v6', 'accu-gage', 'cruisers crew covers brass']",4.434782608695652,forever blakc led light for tacoma eur sheepskin cover husky liners custom fit front mud depo tacom light prolong plastic kote toyota traffic sign trd cap prolong tyc cabin air filter slime denso iridium s ark plug ikh equus battery and charging system monitor purolator moroso tire gauge denso ikh carr mount step wix filter k n air filter for tacoma v accu gage cruisers crew covers brass
422,1109,ANRS196NKFVUU,"['my gmrs x1 lives!', 'rocker arm saddles', 'in-line electric fuel pump (12vdc) for low pressure carbuerated motors.', 'fuel pump block-off plate', 'pretty much what I expected', 'reflective tape', 'black reflective tape', 'pin switches', 'window tint, static cling', 'high quality reflective tape', 'good product, slow to ship', 'jump starter', 'quick release for your helmet strap', '120vac to 12vdc converter', 'hjc chatterbox helmet mount', 'volume knob', 'weatherproof and versatile', 'dzus!', 'gila tint spray solution', 'just what i needed', 'Cool vinyl graphic', '12 volt relays with 30 amp capacity, modular', 'visibility and style', '194 bulb led', 'nice real dzus fasteners', '194 LED bulbs', 'Replacement fog lights for my 2003 Chevy Suburban']",4.888888888888889,my gmrs x lives rocker arm saddles in line electric fuel pump vdc for low pressure carbuerated motors fuel pump block off plate pretty much what i expected reflective tape black reflective tape pin switches window tint static cling high quality reflective tape good product slow to ship jump starter quick release for your helmet strap vac to vdc converter hjc chatterbox helmet mount volume knob weatherproof and versatile dzus gila tint spray solution just what i needed cool vinyl graphic volt relays with amp capacity modular visibility and style bulb led nice real dzus fasteners led bulbs replacement fog lights for my chevy suburban
423,1110,AO377Z7UORPJ6,"['MinnKota 110D Battery Charger', 'AWESOME Glass Cleaner', 'Peak PKC0CS Charger', 'No Good', 'CTEK 56-380', 'Comfort Eyelet Indicator', 'Does not work', 'Peak Intelligent Charger', 'Peak PKC0CB 2/6 Charger', 'Love the idea.  Just not the product.', '12V Clip-On Adapter', 'Battery Tender Plus', 'HD Car Ramps.', 'Durable Rhino Ramps', 'CTEK Charger', 'Leveling Blocks', 'Plug-n-play, no hand wiring', 'LAMPHUS 4W LED', 'LAMPHUS Mount', 'Microfiber Clothes', 'Great Accessory', 'Battery Tester', 'NOCO Military Battery Terminals', 'Lithium Charger', 'Dangerous. Stay away.', 'No Good', ""Watt's Up"", 'Dual 12V Plug', 'Comfort Cig Plug', 'Good Starter Kit, Great Price', 'TecMate TS-121', 'RoadPro Cable', 'Disappointed. Not a Jumper Stater.', 'Zwipes', 'RoadPro 12V 3 Outlet', 'Works like it should', 'Not a smart charger!', 'Battery Tender Jr = Poor Product', 'Rhino Gear Wheel Chock', 'Leveling Blocks', 'Black and Decker 2Amp Charger', 'Supreme Shine Cloths', 'Stanley BC6809 6/8 Charger', 'BCS10B Simple Battery Charger', 'Peak PK0AC 1.5A Charger', 'Poor Quality', 'Good Charger', 'Just BAD...AVOID', 'OK Charger, Prefer a Smart Charger More', 'Perfect!', '5W Solar Maintainer']",3.235294117647059,minnkota d battery charger awesome glass cleaner peak pkc cs charger no good ctek comfort eyelet indicator does not work peak intelligent charger peak pkc cb charger love the idea just not the product v clip on adapter battery tender plus hd car ramps durable rhino ramps ctek charger leveling blocks plug n play no hand wiring lamphus w led lamphus mount microfiber clothes great accessory battery tester noco military battery terminals lithium charger dangerous stay away no good watt s up dual v plug comfort cig plug good starter kit great price tecmate ts roadpro cable disappointed not a jumper stater zwipes roadpro v outlet works like it should not a smart charger battery tender jr poor product rhino gear wheel chock leveling blocks black and decker amp charger supreme shine cloths stanley bc charger bcs b simple battery charger peak pk ac a charger poor quality good charger just bad avoid ok charger prefer a smart charger more perfect w solar maintainer
